parameterization_id,SeedYr HIGH,BaseInfectivity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,TransitoryFormationRate,InfmormalFormationRate,MaritalFormationRate,MaleToFemaleYoung,MaleToFemaleOld,TransitoryCondomMid,TransitoryCondomRate,TransitoryCondomMax,InformalCondomMid,InformalCondomRate,InformalCondomsMax,MaritalCondomMid,MaritalCondomRate,MaritalCondomMax,RiskAssortivity,ProbExtraTransitoryMaleLow,ProbExtraTransitoryMaleMedium,ProbExtraTransitoryFemaleLow,ProbExtraTransitoryFemaleMedium,ProbExtraInformalMaleLow,ProbExtraInformalFemaleLow,MaximumTransitoryMaleLow,MaximumTransitoryFemaleLow,MaximumInformalMaleLow,MaximumInformalFemaleLow,ProbExtraInformalMaleMedium,ProbExtraInformalFemaleMedium,MaximumTransitoryMaleMedium,MaximumTransitoryFemaleMedium,MaximumInformalMaleMedium,MaximumInformalFemaleMedium,MaximumMaritalMaleMedium,MaximumMaritalFemaleMedium,InformalDurationHeterogeneity,Homa_BayTransitoryCondomsMax,Homa_BayInformalCondomsMax,Homa_BayPropLowRisk,KisiiTransitoryCondomsMax,KisiiInformalCondomsMax,KisiiPropLowRisk,KisumuTransitoryCondomsMax,KisumuInformalCondomsMax,KisumuPropLowRisk,MigoriTransitoryCondomsMax,MigoriInformalCondomsMax,MigoriPropLowRisk,NyamiraTransitoryCondomsMax,NyamiraInformalCondomsMax,NyamiraPropLowRisk,SiayaTransitoryCondomsMax,SiayaInformalCondomsMax,SiayaPropLowRisk,PreARTLinkMinimum,PreARTLinkMaximum,PreARTLinkMid,ARTLinkMax,ARTLinkMid,run_number,iteration_number,sim_id,likelihood
184,1982,0.000499799,15.25090204,0.087816666,15.934449,0.250580152,0.002021838,0.00011418,5.48E-05,2.696397437,2.695257881,1996.22378,0.082471296,0.075815934,2001.674835,2.298291517,0.13269827,1992.77264,1.617858037,0.229964176,0.523226027,0.05300371,0.796608306,0.094301118,0.672268762,0.312676121,0.30247334,1.999598918,1.999598918,1.575125065,1.575125065,0.447155326,0.467601635,2.50766275,2.50766275,2.958678308,2.958678308,1.193652516,1.193652516,0.75,0.275775551,0.151037098,0.593129902,0.403788733,0.207784591,0.748243109,0.201266242,0.188587313,0.629341518,0.298998117,0.171435836,0.78313226,0.350092519,0.368562016,0.819350753,0.407194425,0.195718768,0.549335174,0.22977126,0.532813407,2000.525066,1,2001.953427,58757,-1,,1
185,1982,0.000740807,16.13325459,0.04,15.84634021,0.04,0.001231193,9.13E-05,6.23E-05,2.027270667,2.695257881,2001.512508,0.553469567,0.145317941,2004.364824,1.675655915,0.141365262,1995.957859,1.217217547,0.195034115,0.538103959,0.128239903,0.690245716,0.111329842,0.700407347,0.276044239,0.462809908,1.599843765,1.599843765,1.24033008,1.24033008,0.396607905,0.406990725,2.920111707,2.920111707,2.386516695,2.386516695,1.023377421,1.023377421,0.75,0.169215678,0.019543719,0.539830944,0.309328394,0.173448086,0.916368514,0.29156631,0.196808861,0.618065853,0.363959003,0.184883701,0.764616657,0.215420721,0.243362289,0.720949334,0.324747569,0.184382352,0.553665915,0.718814347,0.721137921,2006.09532,1,1998.382148,53049,-1,,1
186,1982,0.000666596,15.48490596,0.04,15.78100541,0.259144972,0.002060498,0.0001348,7.04E-05,2.10272406,2.695257881,1994.205175,0,0.032082968,2004.514309,2.864500632,0.256757187,1994.097749,0.023455121,0.28440348,0.351859107,0.098567615,0.488871395,0.117841777,0.425703248,0.6,0.111992923,1.526257774,1.526257774,1.744218882,1.744218882,0.401832876,0.460867641,1.790991566,1.790991566,3,3,0.910319095,0.910319095,0.75,0.443821379,0.203223281,0.510959193,0.37193794,0.232708906,0.781513823,0.116810655,0.060964055,0.565544751,0.085541645,0.045541838,0.773728231,0.225027614,0.333520434,0.562318463,0.470698505,0.227016158,0.537166174,0.09042072,0.746736576,2002.036404,1,1998.76258,30187,-1,,1
187,1982,0.000440326,15,0.071452666,15,0.228209434,0.002312264,0.000169507,5.96E-05,2.901476483,2.695257881,1996.106346,0,0.042473446,2001.041591,2.779826354,0.10921728,1990.397366,1.211682343,0.161766473,0.33642052,0.143680364,0.573594277,0.063315692,0.789490359,0.417220867,0.192397676,2,2,1.548427356,1.548427356,0.483225399,0.466508275,3,3,3,3,1.327682842,1.327682842,0.75,0.320757881,0.099169109,0.547080635,0.494605856,0.099750496,0.729381704,0.141773118,0.180538138,0.608797211,0.084118164,0.183878049,0.780546098,0.428178755,0.385581895,0.752480481,0.39073695,0.290840749,0.5,0.008258874,0.531802673,1999.440781,0.989056855,2003.842689,30043,-1,,1
188,1982,0.000914825,15.06504862,0.04,15,0.209053673,0.001188925,9.13E-05,6.72E-05,2.491588539,2.695257881,1996.51874,0.011174135,0.149254774,2003.2661,2.166256632,0.002394457,1998.145018,2.207217585,0.278425241,0.59940531,0.036360619,0.757299483,0.091637781,0.774462232,0.282876745,0.5,1.9993552,1.9993552,1.403757572,1.403757572,0.388996817,0.445543379,2.815839893,2.815839893,2.523233316,2.523233316,0.918438113,0.918438113,0.75,0.074879325,0.048728864,0.585527086,0.457104663,0.181780135,0.894777678,0.308889592,0.230728373,0.663621125,0.28248886,0.267121337,0.861448228,0.351084657,0.4,0.788315292,0.369158101,0.265314136,0.525790093,0.426923424,0.476768522,1999.180328,1,1995.380567,7910,-1,,1
189,1982,0.000781964,15.58109773,0.04,15.86376583,0.191188288,0.001666465,9.13E-05,5.84E-05,2.022398185,2.695257881,1994.580543,0,0.15119796,1999.290641,2.610294415,0.089793935,1992.675847,2.390695437,0.225897583,0.573916472,0.018281017,0.666009851,0.154722922,0.596257662,0.358463869,0.395026001,1.831909496,1.831909496,1.655370879,1.655370879,0.403303731,0.412601679,2.883922584,2.883922584,2.826049272,2.826049272,1.096574342,1.096574342,0.75,0.173373094,0.168114098,0.610736243,0.426556543,0.225246152,0.703951174,0.316635752,0.280236918,0.657173558,0.309547976,0.171885396,0.78340584,0.338694184,0.305399721,0.786367417,0.36437345,0.221253547,0.544497468,0.426021761,0.502714663,1999.449739,0.96579874,2000.940345,13283,-1,,1
190,1982,0.000819536,15.11397121,0.065551141,15.413034,0.218784226,0.001488833,9.13E-05,5.48E-05,2.995217152,2.695257881,1996.163722,0.120615909,0.184226299,2000.766057,2.663070214,0,1997.370804,1.795663626,0.245833742,0.568074347,0.081115479,0.598265402,0.099213771,0.737397874,0.292214035,0.487774902,2,2,1.434660669,1.434660669,0.358500258,0.468450254,2.855129176,2.855129176,2.688639882,2.688639882,1.051501705,1.051501705,0.75,0.161480852,0.065993824,0.62881895,0.5,0.196579512,0.885682853,0.284137715,0.230035615,0.765579036,0.296613498,0.267186187,0.829987174,0.36475812,0.355421446,0.790894112,0.446723658,0.220492345,0.533128774,0.430606148,0.512724064,1998.744165,1,1997.562387,16957,-1,,1
191,1982,0.000599839,16.65571088,0.075112784,16.06676288,0.054818774,0.001220776,0.000213659,5.48E-05,1.917570653,2.695257881,2001.209544,0.804766638,0.260123305,2003.297091,1.832802713,0.109523311,1993.465776,1.636565638,0.256563752,0.488712812,0.270749396,0.755678693,0.10408788,0.496679254,0.292395507,0.430972624,1.874032457,1.874032457,1.362591162,1.362591162,0.435532654,0.383959885,2.618927389,2.618927389,2.094528577,2.094528577,1.166144583,1.166144583,0.75,0.208665146,0.107388152,0.604112148,0.351469235,0.181746076,0.942157992,0.297233216,0.146687795,0.59245683,0.349642268,0.201194912,0.82382282,0.238151849,0.158644959,0.716620124,0.322637094,0.256407473,0.651298515,0.679036512,0.732852343,2008.306549,0.980260328,1995.881237,46563,-1,,1
192,1982,0.000662114,15,0.063992346,15.14699975,0.134238661,0.001435445,9.13E-05,5.48E-05,2.235158398,2.695257881,1999.966698,0.103962704,0.163867906,2003.317796,1.884757335,0.114055569,1995.974357,1.94705494,0.234647097,0.672969045,0.089632794,0.718314089,0.118223337,0.687176456,0.316535428,0.476597013,1.774201577,1.774201577,1.24527683,1.24527683,0.294473795,0.459970872,2.919211135,2.919211135,2.288602051,2.288602051,0.935541296,0.935541296,0.75,0.160060007,0.102605334,0.539227322,0.431062136,0.176063529,0.95,0.294784152,0.200338563,0.620180832,0.326697181,0.181719655,0.818285998,0.331738157,0.318355977,0.724149643,0.304157122,0.211142897,0.503018778,0.63394551,0.671438981,2005.796377,1,1995,19601,-1,,1
193,1982,0.000776504,16.3983916,0.04,16.09996222,0.062824309,0.001220053,9.13E-05,5.48E-05,1.768761333,2.695257881,2000.020084,0.773879242,0.19454389,2003.801105,1.961275196,0.127261622,1995.523661,1.455625576,0.184726967,0.573244396,0.141343247,0.770804964,0.133206915,0.580236144,0.264074666,0.483279937,1.675697076,1.675697076,1.379569609,1.379569609,0.362324089,0.454457749,3,3,2.307838389,2.307838389,0.914000353,0.914000353,0.75,0.181434336,0.018108105,0.5,0.318501914,0.194818405,0.921479745,0.248758042,0.164578467,0.608241015,0.358468998,0.193587698,0.7269409,0.244453388,0.224249023,0.771675323,0.264358054,0.247971218,0.599997082,0.517823375,0.67814335,2008.320926,0.957550739,1999.186317,50091,-1,,1
194,1982,0.000674542,15.17753535,0.093586295,15.35720064,0.043202335,0.001350948,9.13E-05,5.96E-05,2.206010934,2.695257881,2000.878218,0.053798499,0.191235428,2004.840685,2.155168278,0.11049512,1996.354867,1.05707541,0.200777753,0.560701587,0.143831802,0.670881569,0.112534219,0.635035725,0.17396569,0.49247092,1.771249771,1.771249771,1.324780761,1.324780761,0.406047402,0.452055407,2.889864155,2.889864155,2.420009777,2.420009777,0.981462518,0.981462518,0.75,0.181362264,0.092249744,0.517959144,0.395276,0.178812375,0.89292731,0.245913982,0.238169985,0.645314955,0.359666556,0.215640787,0.76735013,0.247491958,0.288825376,0.751382993,0.293327195,0.266191311,0.510153219,0.660834666,0.706268838,2006.691283,0.995951292,1998.22159,26830,-1,,1
195,1982,0.000713433,15.29629282,0.04,15,0.099634043,0.001325277,0.000130097,6.30E-05,2.290268355,2.695257881,1999.569969,0,0.151328502,2003.25337,2.176103864,0.102756013,1995.57838,1.902403905,0.23596444,0.646753815,0.089221409,0.8,0.115567344,0.752437124,0.270240211,0.5,1.722744403,1.722744403,1.305257521,1.305257521,0.339711067,0.459987686,2.958528341,2.958528341,2.254533985,2.254533985,0.99048173,0.99048173,0.75,0.165942944,0.137432239,0.574068072,0.4372185,0.19664497,0.95,0.316229135,0.189456259,0.62617065,0.354984198,0.1730547,0.820533452,0.362017843,0.34661016,0.725161378,0.258520287,0.20045557,0.5,0.651578716,0.682559936,2006.154117,0.983843559,1995.247927,52877,-1,,1
196,1982,0.000883142,15,0.040871095,15,0.217084842,0.00144682,9.13E-05,5.48E-05,2.716277642,2.695257881,1997.466131,0,0.120599032,1999.646614,2.238313822,0.025330065,1996.103661,1.973012677,0.23409118,0.713230841,0.041120906,0.646924955,0.098593296,0.8,0.274149365,0.441492517,1.974083291,1.974083291,1.494913884,1.494913884,0.350923202,0.456780267,2.996601293,2.996601293,2.795004325,2.795004325,0.972017182,0.972017182,0.75,0.138590675,0.085015621,0.598405921,0.493968807,0.209857518,0.859696255,0.330872753,0.236531671,0.753950159,0.287780349,0.297231469,0.839887871,0.399427524,0.388171515,0.827515051,0.457157553,0.244133268,0.5,0.417943582,0.498167095,2000.355472,0.955980097,1997.341203,36733,-1,,1
197,1982,0.000851063,16.33397501,0.056372579,15.99091643,0.04,0.001235461,0.000101396,6.64E-05,1.300652478,2.695257881,2000.445534,0.737015158,0.27303058,2000.837002,1.147139165,0.154771878,1993.991501,1.636822031,0.262263083,0.385387155,0.283265666,0.717413016,0.079125529,0.425522323,0.263062618,0.403410223,1.643999172,1.643999172,1.243950243,1.243950243,0.418868042,0.240360296,2.584710909,2.584710909,2.189440963,2.189440963,1.262724035,1.262724035,0.75,0.185154109,0.127429766,0.602163225,0.329403617,0.181279499,0.939350144,0.273414043,0.187911073,0.718033885,0.261542642,0.17775723,0.85602814,0.287787048,0.232243964,0.823941089,0.296470851,0.283789673,0.664111844,0.699617382,0.708273126,2006.207424,1,1999.014358,32787,-1,,1
198,1982,0.00054376,15.29717716,0.044436178,15.86153658,0.304803055,0.002321499,9.63E-05,7.28E-05,2.858330095,2.695257881,1992.592193,0,0.047378711,2002.973972,2.094853896,0.244620959,1991.822794,0.397141596,0.3,0.336541728,0.08520629,0.613478206,0.073936487,0.575528393,0.536658585,0.127696456,1.509791936,1.509791936,2,2,0.374834818,0.463073261,2.167983641,2.167983641,2.769268081,2.769268081,0.98899821,0.98899821,0.75,0.396520189,0.302866595,0.500653965,0.432952182,0.249116302,0.719873204,0.182558098,0.013696558,0.5,0.129921649,0.126815216,0.709735981,0.280302972,0.283315552,0.52910508,0.481977666,0.262774689,0.532850991,0.19496024,0.477023984,2000.646242,1,1999.776199,38448,-1,,1
199,1982,0.000480094,15.73525474,0.046736183,15.67677695,0.22991965,0.002506654,0.000403484,5.48E-05,2.770233628,2.695257881,1990,0.109937653,0.021252737,2004.592895,2.978372443,0.214363684,1992.619342,0.459530106,0.241865063,0.422902701,0.058998886,0.631297458,0.070250252,0.68659619,0.480552799,0.087417283,1.686907526,1.686907526,1.797297013,1.797297013,0.433683512,0.495730515,2.043792824,2.043792824,2.663970556,2.663970556,0.918634963,0.918634963,0.75,0.392370389,0.256672108,0.53543895,0.462354793,0.254852276,0.738954198,0.099417384,0.038615797,0.58722201,0.134467548,0.1172618,0.737883057,0.34403512,0.199369773,0.510870112,0.450152964,0.259950431,0.527766219,0.318846672,0.353096527,1998.011875,1,1998.963898,12749,-1,,1
200,1982,0.000794613,15.05741517,0.077786429,16.03886106,0.211545384,0.001774832,9.13E-05,5.85E-05,2.426409414,2.695257881,1995.572128,0.017694837,0.081628357,1999.647636,2.470733661,0.072012903,1994.583868,2.176672418,0.227496668,0.609626677,0.063009505,0.624442307,0.136390386,0.697355452,0.306868692,0.396632091,1.869393221,1.869393221,1.401233401,1.401233401,0.338405831,0.349834076,2.791635156,2.791635156,2.976150997,2.976150997,1.169526721,1.169526721,0.75,0.148151796,0.134911833,0.625191335,0.5,0.210703696,0.721842763,0.269982474,0.226879532,0.675483827,0.335542502,0.211554342,0.822350671,0.283309783,0.366289433,0.763637732,0.330087391,0.252586157,0.530779134,0.380580152,0.44992273,1999.265443,1,1999.803776,39469,-1,,1
201,1982,0.000728376,15,0.057684706,16.00199448,0.205707366,0.001733672,9.13E-05,5.52E-05,2.522452064,2.695257881,1994.851546,0.086615065,0.059620095,2000.162815,2.315533119,0.093005447,1995.746337,2.418729849,0.232575856,0.612497377,0.032638732,0.694413187,0.121088878,0.76188133,0.372325867,0.32822095,1.827006127,1.827006127,1.464982594,1.464982594,0.33293011,0.381321324,2.830270563,2.830270563,3,3,1.103787751,1.103787751,0.75,0.161952998,0.161300348,0.580983897,0.5,0.21313179,0.724930578,0.343177495,0.217153472,0.682953748,0.332264931,0.251702106,0.820369802,0.374857686,0.37428379,0.783695883,0.336283726,0.208797871,0.572479173,0.410397668,0.461088687,2001.377767,0.986351991,2000.586179,25614,-1,,1
202,1982,0.000776213,15.49627755,0.045264203,15.25329693,0.216891877,0.001321787,9.58E-05,5.48E-05,2.985842185,2.695257881,1996.078626,0.079577107,0.209649424,2003.149157,1.868869445,0.019440478,1996.624473,1.953491249,0.278580065,0.636978948,0.085075811,0.765479839,0.073166816,0.69059467,0.274586553,0.467227239,1.867729969,1.867729969,1.336770697,1.336770697,0.424639608,0.458413295,2.962145625,2.962145625,2.880136784,2.880136784,1.044507884,1.044507884,0.75,0.077782432,0.054905043,0.577954382,0.444327366,0.19500881,0.910108245,0.319144241,0.224309272,0.651564775,0.310107548,0.253633824,0.904155573,0.342667767,0.386673583,0.763645191,0.349273221,0.249094312,0.509045646,0.484872927,0.485441126,2000.131304,1,1995.735454,20505,-1,,1
203,1982,0.000509417,15.29250962,0.04,15.9403853,0.256524556,0.00244503,0.000114337,8.12E-05,3.211650386,2.695257881,1992.514315,0.117988988,0.042037702,2001.643416,2.068270796,0.225408683,1991.490447,0.415130708,0.3,0.319570951,0.070009505,0.58050306,0.087128694,0.59828956,0.549186873,0.105433461,1.577052408,1.577052408,1.926261229,1.926261229,0.409715385,0.475613699,1.970536689,1.970536689,2.902784245,2.902784245,0.997717372,0.997717372,0.75,0.404728254,0.305746373,0.504086507,0.461017498,0.27540806,0.727089189,0.162901629,0.062885047,0.5,0.144253601,0.107947467,0.703957191,0.283649981,0.297122664,0.524695455,0.424434624,0.256595436,0.512215082,0.186394302,0.481458666,1999.850527,0.997623577,2000.971002,8548,-1,,1
204,1982,0.000742463,15.26494232,0.04,15,0.251280293,0.001595197,9.19E-05,7.90E-05,2.683528504,2.695257881,1995.871318,0.285437917,0.181551818,2001.297288,2.215658816,0.012663102,1998.190757,2.104131049,0.265314786,0.588715595,0.049262166,0.752512495,0.097537995,0.79929098,0.274514757,0.481006793,1.980725495,1.980725495,1.454123578,1.454123578,0.391578095,0.444172208,2.873562203,2.873562203,2.577831117,2.577831117,0.914789199,0.914789199,0.75,0.060946695,0.078970355,0.609248755,0.448302616,0.182477369,0.869432279,0.399452508,0.248582464,0.687257344,0.328455526,0.22313212,0.837531187,0.394941918,0.376284809,0.79488247,0.385530085,0.254579239,0.549090749,0.456154366,0.557875524,1998.743136,1,1997.353664,37482,-1,,1
205,1982,0.000537216,16.44724787,0.065134259,15.65083999,0.076355795,0.001300394,0.000217373,6.71E-05,1.868707094,2.695257881,2000.889621,0.356449532,0.241312591,2002.151565,1.937118577,0.112712096,1995.260621,1.878639532,0.172911535,0.496449946,0.144409012,0.7282897,0.116899648,0.605022245,0.325820942,0.433159276,1.780210644,1.780210644,1.369033743,1.369033743,0.366508199,0.439390292,2.925753522,2.925753522,2.480905268,2.480905268,0.999826019,0.999826019,0.75,0.216448793,0.063173337,0.50284011,0.375324891,0.135480503,0.919409511,0.276342372,0.186727637,0.617314866,0.359127162,0.232787007,0.791563731,0.242237336,0.259315736,0.728887852,0.284087509,0.222198829,0.603573965,0.524943708,0.774645731,2008.564932,0.925075832,1996.13087,62354,-1,,1
206,1982,0.000536218,15.19037677,0.04,15,0.298625023,0.001797618,0.000196778,5.48E-05,2.165048976,2.695257881,1996.055179,0.001723877,0.005099119,2001.816774,2.38714319,0.18617762,1996.834423,0.19991169,0.3,0.328874318,0.142366108,0.432626658,0.088850521,0.594712349,0.516570771,0.157700685,1.817382527,1.817382527,1.980957327,1.980957327,0.291895783,0.43124369,2.287008856,2.287008856,2.988266491,2.988266491,1.125422511,1.125422511,0.75,0.365336043,0.201485999,0.5,0.486795207,0.253027568,0.819354852,0.166027663,0.163441069,0.627621664,0.101351932,0.033173519,0.713604294,0.354207167,0.345427603,0.639388782,0.450909158,0.216796706,0.579543105,0.014235371,0.778994922,2001.744843,1,1997.527805,23012,-1,,1
207,1982,0.000830323,15.06386967,0.04,15,0.224604599,0.001563245,9.13E-05,6.64E-05,2.767218426,2.695257881,1997.212967,0.213582476,0.180799247,2000.576569,2.418719069,0.014097707,1995.701158,1.741029173,0.235537964,0.63753933,0.030459931,0.676956867,0.10167251,0.757167991,0.288061208,0.460727881,1.959118382,1.959118382,1.536257563,1.536257563,0.330213527,0.464406126,2.855703982,2.855703982,2.652745293,2.652745293,1.003025709,1.003025709,0.75,0.163709257,0.04300215,0.604601336,0.488437107,0.194652783,0.898986748,0.325911699,0.221908804,0.733900999,0.319440772,0.269661983,0.794590556,0.394039161,0.363278722,0.803516358,0.452705916,0.269413712,0.528755576,0.487008833,0.505669305,2000.483675,0.978423719,1997.13109,49297,-1,,1
208,1982,0.000669044,15.28417417,0.044068844,15,0.088969894,0.001140752,0.000165444,5.62E-05,1.870034795,2.695257881,1999.45282,0.001718104,0.163285716,2003.591292,1.956373517,0.071196854,1996.632444,1.755877008,0.230682845,0.671738515,0.102577083,0.742916962,0.147463785,0.687243981,0.286853786,0.485920753,1.650292608,1.650292608,1.284604249,1.284604249,0.321101014,0.44503946,3,3,2.265889706,2.265889706,0.901702548,0.901702548,0.75,0.163513962,0.137791133,0.581214792,0.461799578,0.18607674,0.95,0.287665881,0.17801011,0.653694186,0.340925712,0.191688827,0.825425528,0.346379153,0.31868529,0.715223429,0.289868738,0.185886366,0.5,0.65150381,0.711601354,2006.382592,0.933189063,1996.238169,38504,-1,,1
209,1982,0.000786695,15,0.042658439,15.22170449,0.237069787,0.001508344,9.13E-05,5.97E-05,3.03838081,2.695257881,1996.860183,0,0.17379811,1999.731158,2.635936981,0.000481278,1996.266079,2.038143698,0.227138954,0.582140747,0.034762882,0.695122794,0.097855125,0.78798606,0.281180167,0.456518435,2,2,1.530810118,1.530810118,0.304246878,0.484059088,3,3,2.672137234,2.672137234,1.144300188,1.144300188,0.75,0.152043459,0.086487193,0.606410515,0.48369462,0.183276408,0.859019308,0.355271905,0.240274775,0.753517196,0.282829652,0.257059727,0.809999223,0.386581439,0.388601686,0.818537201,0.43634167,0.215078672,0.527613123,0.481507828,0.503563853,1999.413976,1,1998.570423,58777,-1,,1
210,1982,0.000827531,16.41849902,0.044591739,16.16967305,0.072054163,0.001257185,9.13E-05,6.84E-05,1.889391348,2.695257881,2000.158558,0.624858074,0.251210447,2002.716577,1.507614637,0.117384892,1995.374941,1.814470203,0.195639369,0.536372,0.192505606,0.733774122,0.123215451,0.625289285,0.350597362,0.434610526,1.804620512,1.804620512,1.231444166,1.231444166,0.362132394,0.367919126,3,3,2.48742065,2.48742065,1.108075275,1.108075275,0.75,0.228065092,0.064562453,0.5,0.3564411,0.101442538,0.925990331,0.253328053,0.160250646,0.626770332,0.339311151,0.19649181,0.819149099,0.240490899,0.230541303,0.666166155,0.328753516,0.255889719,0.629467869,0.47508312,0.686587286,2008.931764,0.999297299,1996.89458,15307,-1,,1
211,1982,0.000597837,16.18333627,0.042526981,15.64492263,0.04,0.001374796,0.000243716,5.75E-05,1.913481218,2.695257881,1999.98902,0.734149949,0.216066089,2002.152465,1.975840573,0.092125448,1995.820336,1.415316658,0.195152501,0.518994235,0.128578953,0.763032222,0.124443201,0.602331047,0.256024897,0.477437559,1.6489399,1.6489399,1.265391563,1.265391563,0.365230903,0.428997827,3,3,2.474260473,2.474260473,0.947249934,0.947249934,0.75,0.154181037,0.040294093,0.54079187,0.331326173,0.149784915,0.90961013,0.312890545,0.162501654,0.60782173,0.37813507,0.180789555,0.744876752,0.197329122,0.235963758,0.784857659,0.33766682,0.213125933,0.560353175,0.536281231,0.776140731,2007.181012,1,1998.110666,64233,-1,,1
212,1982,0.000590099,15.19224433,0.078398239,15.58483397,0.235065992,0.002441139,0.000102187,5.48E-05,2.607945319,2.695257881,1990.906604,0.097967153,0.019502222,2005,2.939800747,0.217018877,1993.760921,0.477492744,0.235305195,0.386958657,0.043866685,0.606861573,0.090603867,0.720492369,0.53793449,0.079012992,1.718412402,1.718412402,1.800214062,1.800214062,0.443416776,0.457834183,2.103632558,2.103632558,2.772582465,2.772582465,0.921411407,0.921411407,0.75,0.376201174,0.252412145,0.510388185,0.448971626,0.272036528,0.742922324,0.100901213,0.046224194,0.598506935,0.145897134,0.134310425,0.711387922,0.316799481,0.195283303,0.533539103,0.445830802,0.256096963,0.507703678,0.354377297,0.404588151,1997.977054,0.970108086,1999.080202,46354,-1,,1
213,1982,0.00062949,15.51225402,0.091467242,15.42007786,0.260928979,0.002054256,9.13E-05,5.48E-05,2.333933271,2.695257881,1990,0.225605716,0.098843344,2004.799782,2.911572375,0.212354247,1992.18232,0.357165692,0.265035786,0.332588279,0.035628426,0.654021324,0.091942504,0.551555129,0.488036963,0.070044819,1.678404316,1.678404316,1.797082372,1.797082372,0.425965791,0.5,2.127053312,2.127053312,2.574570864,2.574570864,0.940675538,0.940675538,0.75,0.354435101,0.21764702,0.514596096,0.418548776,0.254860126,0.736081413,0.112509978,0.067931226,0.633691122,0.186125936,0.117622245,0.758242384,0.355578799,0.247148562,0.533852501,0.426316965,0.255191226,0.579985305,0.284100412,0.336299794,1997.80951,0.951396959,1998.97617,53219,-1,,1
214,1982,0.000630957,16.06835208,0.04,16.1995888,0.234550373,0.002089881,9.13E-05,7.61E-05,2.864100604,2.695257881,1993.32089,0,0.100210114,2002.109508,2.795144423,0.097068279,1991.695494,1.396985949,0.194060756,0.443469441,0.088080604,0.731495696,0.111000792,0.610401912,0.375971733,0.311641185,1.926278282,1.926278282,1.69890691,1.69890691,0.47113181,0.450323558,2.834900375,2.834900375,2.872513441,2.872513441,1.091144162,1.091144162,0.75,0.360635568,0.101194315,0.571112523,0.471992573,0.174067007,0.777884644,0.176746359,0.172060095,0.714581259,0.207870647,0.141243443,0.787920477,0.417319107,0.302709803,0.799958035,0.345908107,0.16802997,0.575210823,0.30957183,0.6348581,1999.394849,0.978148082,2002.138633,58893,-1,,1
215,1982,0.000778301,16.60274747,0.04,16.03983706,0.047838706,0.000965128,0.000170751,5.78E-05,1.410386504,2.695257881,2000.823561,1.25039283,0.290375962,2001.649048,1.464331766,0.145376532,1994.959947,1.958856086,0.273105098,0.364239182,0.232424622,0.742878251,0.091411003,0.498273459,0.341220309,0.42011226,1.675689556,1.675689556,1.25402467,1.25402467,0.460225209,0.33208819,2.423454937,2.423454937,2.325976269,2.325976269,1.253722315,1.253722315,0.75,0.159938918,0.140927911,0.524063729,0.328308728,0.175565063,0.928537167,0.312252756,0.172613284,0.643139843,0.297190835,0.158612957,0.824463893,0.260505306,0.194133382,0.815467619,0.258668073,0.240453656,0.69437938,0.837348356,0.846925624,2006.449447,1,1998.355938,36919,-1,,1
216,1982,0.000766846,15.0115673,0.050531911,15,0.109432865,0.001288088,9.13E-05,5.48E-05,1.929994841,2.695257881,2000.150094,0,0.17055079,2003.496212,1.951887713,0.090981586,1996.434108,1.834471248,0.240255217,0.627351298,0.091062879,0.753269298,0.118129514,0.723998458,0.286557803,0.492453258,1.733102128,1.733102128,1.325539506,1.325539506,0.33082999,0.440313285,2.911723246,2.911723246,2.318762209,2.318762209,0.943013385,0.943013385,0.75,0.168181387,0.116682795,0.567399165,0.468767281,0.186945445,0.95,0.30666131,0.196949202,0.636020932,0.348522353,0.19262807,0.818370681,0.319204203,0.312890968,0.727695474,0.2933875,0.203404878,0.500508932,0.675578386,0.740836681,2005.19118,1,1995.366253,46607,-1,,1
217,1982,0.000721962,15.15758644,0.05913492,15,0.213538381,0.001404189,9.13E-05,5.48E-05,2.704026954,2.695257881,1996.680296,0.079951778,0.176496403,2001.98921,2.079490093,0.001095805,1997.741563,2.014872662,0.274711683,0.633567208,0.060883161,0.8,0.085055688,0.769332356,0.321400302,0.498229064,1.9235926,1.9235926,1.502355759,1.502355759,0.376459547,0.469784162,2.910505762,2.910505762,2.534854372,2.534854372,0.9,0.9,0.75,0.080312833,0.09260911,0.612968918,0.437512159,0.163757508,0.894527232,0.379167581,0.223815466,0.692615522,0.286627157,0.268286511,0.857735202,0.337010594,0.359249468,0.773475626,0.44974337,0.252677952,0.535924053,0.406617893,0.470974171,1999.587011,1,1995,48575,-1,,1
