parameterization_id,iteration_number,sim_id,likelihood,ARTLinkMax,ARTLinkMid,BaseInfectivity,HomaBayInformalCondomsMax,HomaBayPropLowRisk,HomaBayTransitoryCondomsMax,InfmormalFormationRate,InformalCondomMid,InformalCondomRate,InformalCondomsMax,InformalDurationHeterogeneity,KisiiInformalCondomsMax,KisiiPropLowRisk,KisiiTransitoryCondomsMax,KisumuInformalCondomsMax,KisumuPropLowRisk,KisumuTransitoryCondomsMax,MaleToFemaleOld,MaleToFemaleYoung,MaximumInformalFemaleLow,MaximumInformalFemaleMedium,MaximumInformalMaleLow,MaximumInformalMaleMedium,MaximumMaritalFemaleMedium,MaximumMaritalMaleMedium,MaximumTransitoryFemaleLow,MaximumTransitoryFemaleMedium,MaximumTransitoryMaleLow,MaximumTransitoryMaleMedium,MigoriInformalCondomsMax,MigoriPropLowRisk,MigoriTransitoryCondomsMax,MaritalCondomMax,MaritalCondomMid,MaritalCondomRate,MaritalFormationRate,NyamiraInformalCondomsMax,NyamiraPropLowRisk,NyamiraTransitoryCondomsMax,ProbExtraInformalFemaleLow,ProbExtraInformalFemaleMedium,ProbExtraInformalMaleLow,ProbExtraInformalMaleMedium,ProbExtraTransitoryFemaleLow,ProbExtraTransitoryFemaleMedium,ProbExtraTransitoryMaleLow,ProbExtraTransitoryMaleMedium,PreARTLinkMaximum,PreARTLinkMid,PreARTLinkMinimum,RiskAssortivity,SeedYearHigh,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SiayaInformalCondomsMax,SiayaPropLowRisk,SiayaTransitoryCondomsMax,TransitoryCondomMax,TransitoryCondomMid,TransitoryCondomRate,TransitoryFormationRate,run_number
158,-1,343f4500-f9dc-e811-a2bd-c4346bcb1555,3.60E+42,0.9954445,2002.65843,0.001560319,0.199303695,0.612577302,0.285075305,9.13E-05,1999.194303,1.702935697,0.2397441,0.75,0.19195133,0.95,0.305759382,0.167193981,0.773265674,0.30978126,2.314245109,1.327593426,1.081368118,2.490287191,1.203711863,2.792107846,1.195897322,1.292257688,1.597574354,2.836013202,1.687573374,3,0.172769079,0.841060894,0.294451643,0.163773664,1995.46729,1.874552002,6.46E-05,0.189572261,0.925845394,0.301433309,0.375777312,0.389913974,0.236940024,0.427659,0.007271777,0.471704062,0.3368162,0.618877383,0.812171864,2002.260753,0.51045459,0.571802143,1982,0.09585894,16.91094476,0.040296968,15.71768973,0.208504963,0.689286098,0.316523507,0.26102642,1997.750568,1.865275034,0.001478222,45419
159,-1,e799832e-d5d8-e811-a2bd-c4346bcb1555,3.27E+42,0.985209911,2002.707404,0.00162627,0.218087209,0.586771051,0.243214875,9.13E-05,1998.580481,1.876186766,0.236605898,0.75,0.204117566,0.93355469,0.343016313,0.199586663,0.75468879,0.372808333,1.496892528,1.347886485,1.193390076,2.615470349,1.108385414,2.822142652,1.12999414,1.272439092,1.724490636,2.932399899,1.69949576,3,0.203966809,0.780139767,0.253371299,0.185853833,1995.884348,2.227471072,5.53E-05,0.09131576,0.916274416,0.320269672,0.352776849,0.366444902,0.280984185,0.423003317,0.034992051,0.453817187,0.320973237,0.63250729,0.768828534,2002.840897,0.42277709,0.682820248,1982,0.052973395,15.87328868,0.050765847,15.99045067,0.152668269,0.725520755,0.316875508,0.267677065,1998.320475,1.813201053,0.001318031,14641
160,-1,30e2a713-d7d8-e811-a2bd-c4346bcb1555,3.08E+42,1,2001.888365,0.001433801,0.205038793,0.59658708,0.290627402,0.000140398,1999.87475,1.456453999,0.242888076,0.75,0.215937269,0.95,0.303609002,0.179350883,0.761439956,0.309379108,1.972580492,1.469743441,1.067071518,2.389794892,1.206316413,2.741023464,1.094244538,1.349966206,1.559110993,2.834820281,1.723154924,2.92462873,0.169584365,0.812721887,0.303123318,0.168719464,1995.097972,1.975448574,5.89E-05,0.175929785,0.897253354,0.302922472,0.385703048,0.392046959,0.229258243,0.459800622,0.031504658,0.448058468,0.317264046,0.634975941,0.833758739,2002.10268,0.522073834,0.693547162,1982,0.093666155,16.57324069,0.041293921,15.90614457,0.18006815,0.688569474,0.34376313,0.272806669,1998.361642,2.014431387,0.001360437,29811
161,-1,8080fed4-33dc-e811-a2bd-c4346bcb1555,3.38E+42,0.997745163,2002.661327,0.001342241,0.208115679,0.628585946,0.301425024,0.000188902,1999.228653,1.647925527,0.227884091,0.75,0.205780248,0.931228865,0.298498325,0.178572513,0.751331505,0.345269687,1.891775707,1.481607777,1.127294776,2.499071867,1.21917383,2.752674248,1.103451979,1.330214802,1.589218062,2.902962881,1.751915154,2.925157299,0.176002308,0.842282123,0.30482412,0.149346901,1995.276758,2.1201476,5.48E-05,0.165780041,0.920005433,0.281569113,0.383005064,0.417810475,0.261583232,0.450169141,0.015781104,0.471764786,0.326072806,0.633352955,0.852223253,2001.87173,0.508003287,0.66047389,1982,0.087343708,16.82271569,0.051208485,15.86483997,0.181322721,0.695861733,0.309129427,0.253607649,1997.373633,1.98635691,0.001518506,62385
162,-1,91b7b5f9-76db-e811-a2bd-c4346bcb1555,3.81E+42,0.997393558,2003.869701,0.00158952,0.214421152,0.610614445,0.254259391,9.13E-05,1998.499749,1.833788813,0.240259493,0.75,0.22548876,0.95,0.326173162,0.18367838,0.763484545,0.348341949,1.871519626,1.325093795,1.151972326,2.562615453,1.10245026,2.695918567,1.162369398,1.392781132,1.661729357,2.987796622,1.690857831,2.976541348,0.204347881,0.815607095,0.260715284,0.181152782,1996.392037,2.183645671,5.67E-05,0.115093401,0.932923278,0.309654168,0.383425155,0.388053482,0.25620327,0.421900896,0.035802619,0.510247731,0.305726664,0.605224485,0.744255161,2002.623667,0.404051349,0.662172171,1982,0.093020569,16.09580505,0.047960068,15.60001089,0.135361607,0.725499201,0.29834823,0.249247824,1997.876819,1.847274875,0.00142007,17220
163,-1,1870dea1-05d3-e811-a2bd-c4346bcb1555,2.25E+42,1,2003.131848,0.001594098,0.198572472,0.600203998,0.22435869,9.13E-05,1997.66142,1.657956445,0.21191194,0.75,0.192844075,0.95,0.331521478,0.16782601,0.78302663,0.315010947,1.863664781,1.341465359,1.186764312,2.487212545,1.090365196,2.685354629,1.10739371,1.423474369,1.607408212,2.957556645,1.689302542,2.992536488,0.220450734,0.810107763,0.251989104,0.190430298,1996.241426,1.918773994,5.70E-05,0.144344028,0.9392952,0.259320802,0.373673296,0.395236968,0.211169291,0.417057521,0.019990642,0.506723098,0.321698829,0.642346025,0.790215546,2002.398166,0.348263457,0.642629667,1982,0.084622048,16.2160329,0.041734275,15.96149145,0.134407078,0.729156124,0.32274174,0.266462586,1997.078966,1.93193372,0.001330378,39773
164,-1,2aa0d13a-72d6-e811-a2bd-c4346bcb1555,2.76E+42,1,2002.141839,0.001347067,0.2054747,0.631929356,0.314201865,9.13E-05,1999.786766,1.465675404,0.208028223,0.75,0.162468404,0.933044381,0.308257876,0.178534055,0.738263052,0.30558947,2.378625334,1.453439624,1.174590539,2.565847959,1.148961456,2.674476086,1.147630908,1.271192563,1.606658077,3,1.696888449,2.991137333,0.180618223,0.852231251,0.333885959,0.148544716,1995.566026,1.793359198,5.48E-05,0.182536112,0.94059331,0.33613044,0.390848934,0.353797361,0.231607964,0.427311676,0.027173043,0.450906209,0.358272319,0.602621227,0.760925309,2003.09411,0.627499059,0.559668769,1982,0.079728819,16.6732118,0.041093481,15.89091008,0.197135283,0.709426634,0.266305575,0.301553076,1999.719824,2.180705724,0.001869152,52418
165,-1,ddde9185-31dc-e811-a2bd-c4346bcb1555,2.85E+42,1,2002.527952,0.001402815,0.205587106,0.607738465,0.267064917,0.000159678,1999.474332,1.60284124,0.219046752,0.75,0.203662032,0.95,0.326716381,0.188499109,0.755016775,0.33454863,2.362892127,1.195911412,1.125063421,2.452354888,1.181618215,2.84064975,1.115244848,1.314746147,1.565913863,2.898776304,1.695957691,3,0.188271726,0.823382144,0.268587341,0.161228636,1996.395879,1.874886355,5.48E-05,0.15707327,0.904444711,0.319058049,0.368893062,0.409318118,0.269341329,0.471851882,0.013436133,0.467941454,0.342090862,0.605079492,0.868690373,2002.935981,0.532421559,0.622414741,1982,0.097751318,16.64899895,0.046635226,15.71579431,0.212130466,0.699269171,0.328617691,0.271738694,1997.966902,1.967874242,0.001504605,50256
166,-1,840d1d4d-3dd4-e811-a2bd-c4346bcb1555,2.31E+42,1,2003.340419,0.001732164,0.229807168,0.591632239,0.22815618,0.000116318,1998.881948,1.769449982,0.205067614,0.75,0.237900081,0.948791039,0.37043691,0.169094664,0.768938,0.350908213,1.69749955,1.070963945,1.192338801,2.36140883,1.040446453,2.720848328,1.116036759,1.346070846,1.634046545,2.861837178,1.739399659,2.957236456,0.210537176,0.781608529,0.256280597,0.18683831,1996.078114,2.212959196,5.48E-05,0.119110552,0.927279765,0.282941265,0.356654537,0.399976726,0.24817574,0.42471036,0.037120078,0.487889753,0.318659511,0.636692009,0.752721085,2003.472648,0.42414724,0.639903931,1982,0.083575328,15.99055248,0.044897447,15.96596077,0.14788158,0.701382913,0.310359359,0.273597386,1997.502343,1.899874203,0.00148361,16852
167,-1,0f40fe0f-f5dc-e811-a2bd-c4346bcb1555,2.64E+42,0.978526291,2002.950139,0.001497269,0.207321773,0.628258236,0.273412311,9.13E-05,1999.036254,1.540114975,0.226948593,0.75,0.187676759,0.95,0.310923086,0.189277733,0.781909144,0.310281725,2.21498583,1.516794042,1.151217152,2.557604881,1.145810229,2.742660463,1.150405691,1.259415182,1.600386812,2.950863569,1.720735102,2.950667317,0.190772175,0.862308337,0.319846859,0.147864176,1995.761279,1.767834669,5.48E-05,0.17557755,0.919491981,0.304654709,0.395660825,0.350927587,0.267330134,0.447771601,0.042942083,0.440192945,0.346710753,0.593736489,0.794302507,2002.88528,0.51370331,0.627875796,1982,0.079177263,16.71387744,0.044940123,15.82157408,0.211356632,0.69264799,0.292014284,0.272262081,1998.468579,2.04239824,0.001694168,61330
168,-1,61a11eef-fcd2-e811-a2bd-c4346bcb1555,3.17E+42,0.996835708,2003.23229,0.001787679,0.238592565,0.585310411,0.245099624,9.13E-05,1997.88243,1.870574316,0.235692651,0.75,0.19059499,0.937160123,0.347516866,0.201197682,0.759979033,0.364723059,1.469112598,1.234106312,1.220435887,2.447029437,1.16836538,2.729699289,1.079204993,1.294822827,1.6862454,2.967324228,1.716142939,3,0.194231331,0.795716817,0.25724876,0.187390743,1994.831159,2.079803949,5.74E-05,0.102987488,0.916650593,0.310055105,0.362549503,0.40253986,0.232423007,0.415334003,0.028679052,0.456501176,0.311904133,0.646261958,0.756737715,2002.770749,0.435588506,0.675831532,1982,0.07971457,15.88310244,0.04,15.98622557,0.13210453,0.705060386,0.306354091,0.263833745,1998.162372,1.961735978,0.001390555,50801
169,-1,c59f3de6-f3dc-e811-a2bd-c4346bcb1555,3.01E+42,1,2002.737543,0.001352681,0.209966386,0.637624506,0.297701026,9.13E-05,1999.73094,1.564943519,0.196506377,0.75,0.201569234,0.95,0.317481147,0.160905852,0.767033577,0.31338022,2.376652843,1.268118206,1.181762286,2.470658261,1.136641169,2.634475406,1.120902936,1.339495297,1.515760403,2.962687342,1.713128082,2.900304951,0.192760208,0.861218489,0.342519917,0.143247271,1996.744785,1.808881603,6.40E-05,0.169625888,0.902629309,0.296541783,0.376417597,0.358265961,0.254170306,0.409320168,0.045358497,0.482208382,0.35672218,0.595810488,0.799909051,2002.539072,0.576899245,0.613728163,1982,0.084864063,16.54392514,0.043162566,16.01079238,0.18706327,0.704087103,0.28664611,0.279924626,1999.624718,2.142132346,0.001795565,19786
170,-1,5e23e390-2fd4-e811-a2bd-c4346bcb1555,2.98E+42,1,2003.354883,0.00178286,0.227040858,0.549169878,0.226557869,9.70E-05,1998.572735,1.840150285,0.221701571,0.75,0.222685655,0.95,0.36384296,0.196724566,0.770351045,0.364042745,1.590949422,1.211700892,1.264463991,2.534285795,1.107379389,2.676079128,1.130013655,1.332772709,1.642778045,3,1.757925819,3,0.206078368,0.78719587,0.244280982,0.190322598,1995.648568,2.065934083,5.63E-05,0.104391994,0.943040973,0.288629002,0.351257933,0.402218217,0.250236589,0.417084002,0.037911366,0.485239841,0.327434744,0.596539909,0.705588545,2002.813705,0.381120963,0.65499039,1982,0.088265046,16.07821135,0.049147038,16.06905727,0.144996562,0.724804617,0.326861151,0.243119437,1997.048157,1.937158871,0.001428873,2988
171,-1,d0fa1f34-d7d8-e811-a2bd-c4346bcb1555,3.26E+42,0.954025768,2002.640247,0.001225605,0.215386811,0.627314294,0.268706297,0.000215591,1999.307752,1.442276607,0.215322661,0.75,0.196771205,0.944890329,0.312488858,0.17466774,0.756922311,0.311854329,2.454432653,1.396325043,1.13314785,2.521902519,1.207017278,2.72105827,1.136292583,1.281475281,1.563561134,2.844431785,1.67011823,2.989607285,0.195393112,0.847375198,0.317585348,0.156570544,1995.576341,1.970465893,6.15E-05,0.182318269,0.908640113,0.29867892,0.374941789,0.362974668,0.244771227,0.48423215,0.018427018,0.471517179,0.347119691,0.611829245,0.846088602,2002.783539,0.547946481,0.642919653,1982,0.088043005,17.03447418,0.05651164,15.69420365,0.186251654,0.706795436,0.299261143,0.278769601,1999.519884,2.185575189,0.001531829,4591
172,-1,47ee78a7-01da-e811-a2bd-c4346bcb1555,1.91E+42,0.989739519,2002.71348,0.001382939,0.198847067,0.61043035,0.29074018,0.000123891,1999.801798,1.66945934,0.237237622,0.75,0.205783805,0.94640935,0.297401773,0.179670403,0.740589378,0.314820897,1.896571314,1.441575458,1.123601843,2.392828097,1.170223955,2.820021931,1.058973492,1.347332822,1.587614789,2.857427927,1.729333354,2.923110936,0.192606672,0.819925486,0.299708904,0.162579251,1994.973966,1.953706563,5.48E-05,0.169349237,0.923674483,0.298855568,0.39097421,0.394773109,0.24813135,0.464793878,0.028597186,0.457357219,0.304661947,0.662157126,0.835865601,2002.368626,0.505820703,0.662162618,1982,0.090697408,16.67064026,0.043146817,16.03081815,0.182971374,0.677611439,0.325023987,0.252477784,1996.904142,1.940873918,0.001475754,9554
173,-1,f6e38b88-6fd6-e811-a2bd-c4346bcb1555,3.44E+42,0.978483458,2001.929774,0.001473051,0.190994931,0.604671868,0.27523792,0.000194287,1999.677104,1.602107485,0.218895733,0.75,0.200950412,0.939653397,0.296838123,0.189367172,0.74423641,0.331709532,1.997519782,1.417228503,1.152296203,2.509254396,1.207644585,2.781140753,1.055307263,1.322020732,1.607182824,3,1.762261701,2.950850898,0.158136771,0.803653196,0.300153378,0.174321369,1995.98451,1.895647966,5.48E-05,0.150689039,0.89704323,0.296056146,0.366854702,0.397526516,0.260511075,0.467953422,0.03277014,0.470514128,0.3435454,0.64524944,0.788940185,2002.58893,0.436064215,0.734439863,1982,0.081551658,16.47290018,0.04,15.87160897,0.171342186,0.698273979,0.311536981,0.276442056,1998.006439,1.819266039,0.001449948,53735
174,-1,5e7229c9-ded8-e811-a2bd-c4346bcb1555,2.37E+42,1,2002.434979,0.001397014,0.200667768,0.612666159,0.275507434,9.15E-05,1999.202173,1.615272655,0.217061128,0.75,0.200582917,0.947853552,0.309678593,0.193397311,0.760033253,0.31259304,2.22430997,1.421918686,1.12417896,2.48584634,1.184412684,2.782204161,1.106529692,1.31139773,1.592522528,2.883934956,1.708567581,2.995910705,0.1814326,0.839541415,0.282768918,0.152000527,1995.960709,1.902093648,5.72E-05,0.1688478,0.911623835,0.308392264,0.376222738,0.382257406,0.249205507,0.447419685,0.016669199,0.455539779,0.344960814,0.638793214,0.851763144,2002.556519,0.515847944,0.614768714,1982,0.089686936,16.75445698,0.043204539,15.82286924,0.199016564,0.698989499,0.297650139,0.273259205,1997.64885,2.024538853,0.001579317,50541
175,-1,d4aca129-1fce-e811-a2bd-c4346bcb1555,1.61E+42,1,2002.005457,0.001426297,0.204080399,0.610528691,0.295679829,0.000289151,1999.75887,1.676013913,0.211693817,0.75,0.18516687,0.95,0.273167167,0.211467429,0.770723329,0.315730999,1.865010151,1.23487226,1.114572497,2.427010373,1.192733629,2.701964925,1.120022938,1.301419171,1.63464552,2.954816508,1.670388467,2.944311813,0.180369659,0.813377286,0.302342842,0.170379677,1995.663052,1.969024172,5.90E-05,0.168026795,0.913354763,0.304983684,0.361494207,0.376213995,0.223160152,0.448212642,0.029518963,0.429882771,0.334647819,0.664534727,0.856578219,2002.462796,0.49954772,0.669320606,1982,0.100189963,16.54897231,0.04,16.04211826,0.178271578,0.665397631,0.311622046,0.282668186,1998.297506,1.981967341,0.001450954,64386
176,-1,b585b139-f0dc-e811-a2bd-c4346bcb1555,4.01E+42,1,2004.147232,0.001249168,0.194639011,0.662350098,0.309284837,0.00018014,2000.248805,1.458353876,0.190890772,0.75,0.181967513,0.927120918,0.293904804,0.195258128,0.768567345,0.313901126,2.762875524,1.255997661,1.191439045,2.620535357,1.256929599,2.507211037,1.194751946,1.261605483,1.588034212,3,1.643738147,3,0.185296173,0.867182955,0.286249305,0.155786469,1996.189114,1.695131238,5.73E-05,0.170578101,0.919389813,0.281165724,0.359483508,0.41467629,0.211417153,0.444843625,0.036039249,0.444394693,0.318029788,0.612505546,0.810594873,2001.995407,0.599466046,0.610728385,1982,0.062680506,16.56831036,0.049595359,15.7801438,0.214684875,0.695547932,0.291362362,0.271944845,1999.246028,2.103493926,0.001742997,29378
177,-1,15a60431-71d6-e811-a2bd-c4346bcb1555,2.53E+42,1,2002.77154,0.001608535,0.231829862,0.559019073,0.234561972,0.000114853,1998.507817,1.800490992,0.233327072,0.75,0.21379213,0.94521929,0.376298303,0.190731729,0.772867106,0.348272138,1.604726927,1.419752005,1.25634303,2.52688497,1.091584297,2.789631391,1.115179609,1.310047829,1.630158848,3,1.727331192,2.954499609,0.195780633,0.796847762,0.2474183,0.189276876,1996.066159,2.059769671,5.96E-05,0.094007044,0.921920479,0.293808231,0.374325359,0.398164907,0.276185199,0.404135944,0.030858332,0.467672992,0.332344622,0.641517116,0.738194774,2002.793601,0.399083995,0.678698893,1982,0.091230615,16.01182234,0.040163029,15.9953771,0.134478854,0.716188844,0.322808696,0.256728575,1997.656978,1.885871206,0.001193489,64718
178,-1,2763454b-beda-e811-a2bd-c4346bcb1555,2.91E+42,0.972257857,2003.111058,0.001354301,0.19232753,0.637855761,0.27222175,9.27E-05,1998.725597,1.619141064,0.203489951,0.75,0.193360455,0.95,0.318837411,0.179437561,0.765567508,0.319497226,2.142509447,1.279586433,1.113583512,2.390734328,1.175862106,2.735565993,1.067480167,1.31304901,1.59587204,2.991736872,1.743277672,3,0.167640666,0.845632162,0.284498783,0.13729375,1995.914746,1.976113174,6.18E-05,0.173314123,0.927701285,0.304895003,0.364617009,0.385877824,0.238478683,0.438024395,0.025443826,0.457607975,0.328991408,0.630398624,0.811848585,2002.858021,0.542673525,0.563340034,1982,0.093307097,16.67339849,0.04,15.77493973,0.193159156,0.70777452,0.279591834,0.258520491,1997.485856,2.057348961,0.001601111,31519
179,-1,10945d90-bcda-e811-a2bd-c4346bcb1555,2.63E+42,0.984549608,2003.010829,0.001551322,0.19960946,0.578303552,0.255002464,9.13E-05,1998.168513,1.811142791,0.232840159,0.75,0.189853611,0.948733575,0.302598346,0.203881742,0.739991159,0.334098712,2.141599253,1.299935072,1.151663658,2.581019396,1.17595185,2.740437821,1.140785469,1.343194688,1.549949784,3,1.707448473,2.979762883,0.220473681,0.821369324,0.260399753,0.184169872,1995.638772,2.09391987,5.48E-05,0.140210523,0.929119423,0.305028028,0.369213372,0.358360151,0.251399008,0.438315087,0.011415288,0.512959674,0.355746466,0.664446091,0.818980649,2003.226557,0.374742372,0.686937942,1982,0.080529571,16.48956348,0.07984709,16.00670266,0.166582047,0.718233777,0.303326877,0.268890539,1997.286122,1.850671656,0.001509414,29481
180,-1,b155b0d5-ffd2-e811-a2bd-c4346bcb1555,1.63E+42,0.981835125,2002.414482,0.001306533,0.196488081,0.590368083,0.273383449,0.000100681,1998.767374,1.634307546,0.203352508,0.75,0.197082088,0.95,0.320167409,0.177960763,0.785514225,0.337113893,2.175612394,1.282476249,1.189299783,2.538668693,1.168317104,2.726676428,1.11917934,1.317929069,1.592757838,2.956921707,1.695634531,2.968853428,0.213155769,0.819880535,0.280673417,0.18476043,1995.102712,1.967746809,6.36E-05,0.136234572,0.925689182,0.276824626,0.363264895,0.355521749,0.284853048,0.429692305,0.033384712,0.510179272,0.344364035,0.66080313,0.786380861,2003.373093,0.413844687,0.703789833,1982,0.08509993,16.37305672,0.047220981,15.9373539,0.155253861,0.725083786,0.309515535,0.277294927,1997.238245,1.962235363,0.001463779,22623
181,-1,ecb97b5a-d6d8-e811-a2bd-c4346bcb1555,2.20E+42,0.98035781,2002.90047,0.001417448,0.218737875,0.641946151,0.311656592,0.000177718,1999.799531,1.537956874,0.211976265,0.75,0.182787563,0.947798394,0.307690971,0.165518265,0.769564648,0.321771769,2.447151641,1.409317808,1.163636855,2.608543557,1.07046806,2.661982991,1.10439237,1.350580441,1.558953912,2.960353947,1.722222842,2.993879167,0.197369838,0.871782138,0.315321308,0.15868045,1995.676221,1.798227682,6.33E-05,0.182481166,0.920639748,0.330429212,0.396388423,0.370385045,0.245945864,0.423124568,0.043705041,0.445849552,0.361458755,0.600508474,0.800505002,2002.760351,0.584742525,0.568404797,1982,0.085928949,16.42954288,0.04,15.84105558,0.185126919,0.689932206,0.256699702,0.293336493,1999.189328,2.217291403,0.001620286,18141
182,-1,bae1ddee-35d4-e811-a2bd-c4346bcb1555,2.23E+42,1,2002.675343,0.001235774,0.210125705,0.61701513,0.300658097,0.000198787,1999.792968,1.617183894,0.245553505,0.75,0.199233968,0.945175995,0.272455363,0.196200762,0.764582212,0.337861701,1.870036801,1.341934589,1.056687426,2.430062207,1.218849159,2.808263705,1.071469332,1.327841153,1.603564594,2.864474012,1.714549218,2.84853478,0.203015586,0.826506199,0.301936228,0.157982129,1994.961212,1.984850833,5.86E-05,0.167881135,0.920671228,0.313642809,0.377704641,0.376222097,0.255700238,0.470413297,0.026100612,0.440947355,0.31201626,0.649695596,0.900237117,2001.739782,0.543146042,0.714254783,1982,0.090677292,16.85331593,0.043442277,15.69861006,0.179842374,0.684576256,0.322095735,0.276168227,1996.829325,1.886135836,0.00148392,48155
183,-1,14cf1764-57d5-e811-a2bd-c4346bcb1555,2.30E+42,1,2002.954612,0.001239679,0.190372299,0.622016724,0.300606189,9.13E-05,1999.939353,1.482468216,0.217903189,0.75,0.180748308,0.95,0.31299774,0.200989582,0.765051834,0.291312001,2.148315211,1.327525106,1.1619076,2.704822831,1.166894696,2.808560774,1.129383578,1.254810214,1.549703934,2.904618361,1.718219225,3,0.175878812,0.853400281,0.317391964,0.148417106,1996.569756,1.798429692,6.26E-05,0.192575237,0.904999401,0.29549718,0.382415357,0.376695003,0.252292769,0.465315075,0.021750487,0.466885301,0.332437039,0.61285445,0.842361889,2003.366871,0.573465762,0.608998355,1982,0.084927869,16.77101228,0.055573979,15.73526819,0.19699671,0.719384335,0.283324166,0.290613577,1999.012873,2.037046416,0.0016566,9775
184,-1,bd22888e-f4dc-e811-a2bd-c4346bcb1555,2.87E+42,0.968426148,2003.012347,0.001468489,0.19607287,0.609774134,0.308261575,9.13E-05,1998.805923,1.72121025,0.218164682,0.75,0.200339476,0.934167473,0.309091656,0.202335864,0.755575123,0.293985647,2.341684271,1.476766299,1.114023915,2.693353275,1.161766273,2.78483377,1.132983167,1.28858005,1.59397953,2.903791257,1.626240181,3,0.186255656,0.851668084,0.327422409,0.145800274,1996.161429,1.871681957,6.44E-05,0.182252828,0.924563065,0.281875152,0.386916555,0.364491071,0.239220764,0.447683727,0.033061864,0.48175118,0.312508398,0.603083181,0.786417872,2003.447922,0.542466831,0.578678448,1982,0.085981992,16.83735353,0.045925667,16.07186947,0.186191297,0.715638625,0.292476046,0.301614597,1998.846758,2.039477387,0.001548486,9315
185,-1,18f1ed00-1bce-e811-a2bd-c4346bcb1555,1.41E+42,0.988092418,2003.371958,0.001600156,0.227887158,0.57899426,0.262181578,0.000224134,1998.650282,1.774155213,0.216418109,0.75,0.208904861,0.95,0.358979406,0.177853991,0.768248205,0.355025585,1.598349896,1.074206998,1.209080923,2.532610878,1.141913776,2.712621852,1.103494515,1.296197617,1.643542466,2.966648978,1.713959675,3,0.193855381,0.812668181,0.266317112,0.197833496,1995.486075,2.228803532,6.28E-05,0.083703834,0.943553533,0.296353282,0.367077235,0.382961909,0.252005695,0.381941039,0.0338699,0.484263195,0.329635315,0.662533082,0.707321142,2003.131735,0.397009461,0.656366555,1982,0.092447682,15.88966219,0.046982301,15.94318879,0.143155787,0.710921094,0.351907969,0.277051061,1997.451344,1.992885986,0.00150398,2641
186,-1,b7342f12-d2cc-e811-a2bd-c4346bcb1555,1.33E+42,1,2004.031621,0.001134449,0.20215142,0.662967693,0.294771631,0.000316937,2000.260991,1.442324858,0.182859615,0.75,0.180061182,0.920450661,0.289037152,0.192458645,0.747372702,0.339442266,2.722854668,1.48503633,1.192775227,2.573390197,1.204210873,2.489819517,1.203478468,1.183582161,1.567167532,3,1.654164528,2.96131833,0.218208948,0.882372218,0.297523712,0.156160477,1995.547349,1.741108449,5.48E-05,0.173572516,0.940485534,0.30320037,0.394296885,0.413202339,0.193937659,0.456984943,0.043163884,0.390533315,0.328952353,0.595365671,0.874316533,2001.847352,0.603193242,0.600427099,1982,0.072812161,16.40456718,0.044008001,15.86383763,0.216875955,0.679069759,0.239368707,0.263260384,2000.324018,2.07013432,0.001792487,53860
187,-1,f2c7df72-57d5-e811-a2bd-c4346bcb1555,2.76E+42,0.985497722,2004.46826,0.001162187,0.193816098,0.66602497,0.281207449,0.000264828,1999.461895,1.508258018,0.197929715,0.75,0.225511014,0.931569664,0.315963696,0.19444636,0.797785818,0.306610391,2.69581385,1.560461913,1.138719498,2.649948129,1.110248823,2.738782068,1.262356058,1.229763607,1.627367532,2.983137127,1.631626016,2.950949877,0.19585927,0.913773157,0.305407539,0.176432106,1995.687973,1.705909902,5.67E-05,0.203212975,0.915616481,0.314058843,0.358083308,0.389867641,0.190957935,0.453742553,0.031226993,0.463782191,0.325357963,0.59306452,0.834184081,2001.551936,0.558219086,0.59406811,1982,0.048109816,16.66103886,0.04,15.83942336,0.201400805,0.6700641,0.302316702,0.303221577,2000.72847,2.090071544,0.001870173,4987
188,-1,b95f8931-f3dc-e811-a2bd-c4346bcb1555,8.54E+41,1,2002.505696,0.001400056,0.209217458,0.630191046,0.275836907,0.000122866,1999.604782,1.513786459,0.206911214,0.75,0.194475924,0.95,0.300823839,0.186862104,0.774557227,0.29083264,2.433968581,1.333273644,1.129870674,2.525874544,1.201478434,2.775284848,1.150111058,1.26056302,1.566039983,2.917639909,1.683896657,2.949944303,0.16762767,0.861017714,0.306216591,0.152508268,1995.670935,1.916937545,7.34E-05,0.198279902,0.926353365,0.301087762,0.378028694,0.343210535,0.286488154,0.450420529,0.010227779,0.469596294,0.330901027,0.572465611,0.773014831,2003.096894,0.563261042,0.616230275,1982,0.075857951,16.89007064,0.047149578,15.87304277,0.209506283,0.684979576,0.310217432,0.279612088,1998.360653,2.151370101,0.001596971,17949
