"parameterization_id","SeedYr HIGH","BaseInfectivity","SexualDebutAgeFemaleWeibullScale","SexualDebutAgeFemaleWeibullHeterogeneity","SexualDebutAgeMaleWeibullScale","SexualDebutAgeMaleWeibullHeterogeneity","TransitoryFormationRate","InfmormalFormationRate","MaritalFormationRate","MaleToFemaleYoung","MaleToFemaleOld","TransitoryCondomMid","TransitoryCondomRate","TransitoryCondomMax","InformalCondomMid","InformalCondomRate","InformalCondomsMax","MaritalCondomMid","MaritalCondomRate","MaritalCondomMax","RiskAssortivity","ProbExtraTransitoryMaleLow","ProbExtraTransitoryMaleMedium","ProbExtraTransitoryFemaleLow","ProbExtraTransitoryFemaleMedium","ProbExtraInformalMaleLow","ProbExtraInformalFemaleLow","MaximumTransitoryMaleLow","MaximumTransitoryFemaleLow","MaximumInformalMaleLow","MaximumInformalFemaleLow","ProbExtraInformalMaleMedium","ProbExtraInformalFemaleMedium","MaximumTransitoryMaleMedium","MaximumTransitoryFemaleMedium","MaximumInformalMaleMedium","MaximumInformalFemaleMedium","MaximumMaritalMaleMedium","MaximumMaritalFemaleMedium","InformalDurationHeterogeneity","Homa_BayTransitoryCondomsMax","Homa_BayInformalCondomsMax","Homa_BayPropLowRisk","KisiiTransitoryCondomsMax","KisiiInformalCondomsMax","KisiiPropLowRisk","KisumuTransitoryCondomsMax","KisumuInformalCondomsMax","KisumuPropLowRisk","MigoriTransitoryCondomsMax","MigoriInformalCondomsMax","MigoriPropLowRisk","NyamiraTransitoryCondomsMax","NyamiraInformalCondomsMax","NyamiraPropLowRisk","SiayaTransitoryCondomsMax","SiayaInformalCondomsMax","SiayaPropLowRisk","PreARTLinkMinimum","PreARTLinkMaximum","PreARTLinkMid","ARTLinkMax","ARTLinkMid","run_number","iteration_number","sim_id","likelihood"
195,1982,0.0013,16.98457064,0.07392627,15.82053253,0.06094103,0.001511606,9.13e-05,5.48e-05,1.546185483,2.603705649,1998.654197,2.032195958,0.304995529,1999.07255,1.528454577,0.211185706,1995.768681,1.802276449,0.14406998,0.631372351,0.336725876,0.617209352,0.024068036,0.500928321,0.241075988,0.401687526,1.693638493,1.521279557,1.117711507,1.100219189,0.452904365,0.36405161,3,2.922291955,2.864758721,2.644211122,1.294638934,1.161449865,0.75,0.288157027,0.206406367,0.641012828,0.311930549,0.185964745,0.95,0.290441299,0.195047011,0.757645218,0.299327987,0.177320737,0.855759198,0.296977298,0.209195829,0.913645529,0.289751586,0.194196813,0.699116991,0.520535114,0.860116605,2003.25334,1,2002.068603,37112,-1,NA,1
196,1982,0.0013,16.70354742,0.080854173,15.95138222,0.042623754,0.001516932,0.000180865,6.22e-05,1.452200125,1.96423333,1997.057228,1.813046705,0.30538777,1999.516635,1.554636283,0.239709844,1995.268697,1.914429239,0.183774276,0.737998126,0.33654077,0.672257449,0.01414415,0.477324488,0.247101925,0.376489937,1.734097396,1.577529973,1.154514872,1.083099982,0.449106137,0.386762746,2.90487194,2.995470519,2.71082071,2.479585429,1.315194472,1.121560766,0.75,0.263338341,0.196285153,0.59508352,0.283026081,0.205200438,0.95,0.337820754,0.166727087,0.766213778,0.313116152,0.167182868,0.808897459,0.288092567,0.157188487,0.924667327,0.321547896,0.17692046,0.707338151,0.481510203,0.830295742,2002.59392,0.984284772,2003.017975,51346,-1,NA,1
197,1982,0.0013,16.82478963,0.077556025,16.0775624,0.041243208,0.00136248,0.000154246,5.48e-05,1.215070635,1.806256126,1996.924406,1.95906319,0.293270426,1998.064793,1.722330431,0.238994843,1996.311152,2.132314686,0.195986559,0.65872772,0.311794486,0.655868711,0.032404863,0.520923403,0.22826912,0.369116573,1.749408628,1.658130721,1.133962466,1.239013289,0.41597201,0.38819345,3,3,2.844182719,2.47607357,1.342809652,1.089143277,0.75,0.212042278,0.188152587,0.583437722,0.349874475,0.205248063,0.948830976,0.360125829,0.182489927,0.774810779,0.269139126,0.209440837,0.795131563,0.27577276,0.119865073,0.947802925,0.319128104,0.158885382,0.709048589,0.387318782,0.817057805,2002.567257,0.972339253,2003.188795,6046,-1,NA,1
198,1982,0.0013,16.65365844,0.092429138,15.6427691,0.055903466,0.001446189,9.13e-05,6.06e-05,1.402103479,2.123656639,1997.031655,1.914586949,0.300015473,1998.676505,1.773992276,0.205406285,1996.327198,1.942965846,0.176232239,0.675886917,0.344243707,0.679554433,0.026512838,0.508807086,0.24993388,0.337639596,1.725671248,1.54607287,1.195584563,1.189143718,0.420818485,0.387816092,2.976999443,2.999258045,2.851307471,2.583542999,1.344561984,1.124163643,0.75,0.263606458,0.189682417,0.610692205,0.30908306,0.186434479,0.95,0.347659894,0.18061037,0.770083795,0.275918908,0.224674079,0.813617226,0.299347186,0.133895234,0.937935312,0.338442129,0.15926103,0.694630577,0.390042158,0.796810182,2003.417965,1,2002.507026,11596,-1,NA,1
199,1982,0.0013,16.49286048,0.081996744,15.87479744,0.050295384,0.001434651,0.000114454,5.49e-05,1.484676751,1.994538742,1998.328252,1.910494031,0.302186316,1998.576308,1.715388469,0.233141362,1995.906474,1.947453024,0.190515443,0.698527188,0.343275174,0.673472496,0.028681419,0.491608987,0.24513446,0.366781954,1.731813302,1.584901888,1.193313409,1.1296577,0.43904054,0.397268978,2.997085665,2.990281743,2.706808688,2.495734325,1.332774212,1.132236048,0.75,0.269819388,0.194441688,0.614103551,0.337468197,0.17706834,0.95,0.340549302,0.187507446,0.759909341,0.267481272,0.199028599,0.796943662,0.291923707,0.134906943,0.923047138,0.308257006,0.179023507,0.710637861,0.34864723,0.816677205,2003.528559,1,2002.809919,4209,-1,NA,1
200,1982,0.0013,16.61031051,0.070927891,15.83425047,0.043808122,0.00175736,0.000125061,6e-05,1.37765391,2.403322894,1999.856051,2.16933989,0.290910263,1999.326941,1.536919812,0.206668242,1995.419353,1.820360741,0.14821262,0.567824867,0.351406041,0.601868478,0.03456572,0.478744055,0.232919088,0.382669664,1.746291896,1.562982237,1.132238575,1.132580984,0.431446271,0.36923331,3,2.940951834,2.633160989,2.545693298,1.305391463,1.113784547,0.75,0.304621878,0.212746474,0.640017324,0.305226032,0.192012866,0.95,0.298498025,0.183277398,0.784398855,0.31807184,0.172251141,0.871646205,0.285154673,0.177587678,0.935540941,0.270669321,0.17799909,0.705395009,0.575187974,0.802195986,2002.486292,0.996684397,2002.855844,14857,-1,NA,1
201,1982,0.0013,16.7440693,0.054624859,15.92683178,0.050148628,0.001710734,9.13e-05,6.25e-05,1.40512399,2.287862903,1999.438771,2.323582887,0.300937562,1999.947607,1.508939233,0.215819836,1995.460173,1.823315283,0.155473496,0.580451687,0.359635238,0.606942855,0.049896532,0.422035264,0.230038021,0.412344205,1.707780246,1.623449186,1.104149281,1.157376416,0.442179413,0.375916128,3,3,2.751000491,2.530609581,1.311625209,1.156047178,0.75,0.30748431,0.23282237,0.630857681,0.314554881,0.194463845,0.95,0.306115424,0.173675494,0.730782412,0.310666075,0.177978451,0.868534633,0.313899808,0.177002149,0.929481791,0.290509079,0.187227121,0.702764531,0.574681532,0.799098401,2002.184257,1,2002.130055,28374,-1,NA,1
202,1982,0.0013,16.67792274,0.065233798,16.03345496,0.04,0.001664758,0.000135536,5.96e-05,1.31834476,2.325708226,1998.341072,2.146030953,0.301457455,1999.922509,1.493671609,0.221471943,1996.570361,1.702413165,0.147344607,0.609603113,0.349147379,0.618409045,0.033638579,0.497718226,0.274268233,0.358971311,1.67309191,1.593326301,1.20594716,1.149423094,0.455393886,0.358705475,3,2.96893641,2.66615022,2.617751551,1.269250479,1.157239069,0.75,0.297124451,0.208265321,0.604946548,0.311936999,0.188954301,0.941849359,0.276299959,0.194526273,0.768957161,0.316265978,0.185552482,0.852569682,0.281341822,0.190906936,0.918700825,0.28924762,0.195334769,0.68950894,0.545179102,0.74242226,2002.557643,1,2003.056049,17724,-1,NA,1
203,1982,0.0013,16.74919898,0.073651432,15.79187079,0.056407593,0.001588765,0.000132819,5.67e-05,1.586691367,2.289716737,1998.521277,2.135264886,0.288562866,1999.615531,1.682034617,0.211904851,1995.149404,1.906370087,0.1436066,0.551742231,0.316894039,0.625677824,0.02450276,0.498505028,0.246895321,0.351983449,1.715986493,1.588777285,1.1917438,1.095080156,0.420606155,0.358635942,2.974456563,2.866976295,2.725370406,2.583412718,1.282650181,1.155263081,0.75,0.301693358,0.201289565,0.605109515,0.311801036,0.199953967,0.95,0.287158599,0.187743202,0.772230777,0.312455807,0.188461028,0.856397062,0.279363818,0.214205331,0.92193696,0.309991077,0.195968643,0.72415338,0.561188069,0.860340856,2002.232495,1,2003.100995,24980,-1,NA,1
204,1982,0.0013,16.1588005,0.084078153,15.96206726,0.058821405,0.00139748,9.13e-05,5.48e-05,1.200049316,1.512615395,1998.017722,1.87527744,0.2691131,1998.471732,1.736946582,0.232765256,1995.831105,1.997523615,0.17542648,0.634547547,0.337991825,0.645689897,0.034356923,0.434275965,0.241027061,0.371202126,1.731149308,1.657958861,1.108067954,1.25036409,0.438716907,0.399197634,2.967021863,2.961629363,2.693762041,2.461133958,1.301350745,1.144376008,0.75,0.241090845,0.234905932,0.585784564,0.346734732,0.237155426,0.941784313,0.348599991,0.166291875,0.779171699,0.259928844,0.19892733,0.793678639,0.303542634,0.109931828,0.924607448,0.336214076,0.120783807,0.709615016,0.352598115,0.704495243,2002.78191,1,2003.281,9326,-1,NA,1
205,1982,0.0013,17.06371989,0.072019804,16.10252663,0.055353071,0.001736776,9.13e-05,7.7e-05,1.477300305,2.628171698,1999.548786,2.14658053,0.294952191,1999.635052,1.52086758,0.198393595,1995.437693,1.82959282,0.161082333,0.634235028,0.331480981,0.619407456,0.028360362,0.43025712,0.245279715,0.388834053,1.721554577,1.583185809,1.119488087,1.152183626,0.442132383,0.358517222,3,2.868161784,2.789137073,2.632872367,1.34032639,1.146756998,0.75,0.316920577,0.218973207,0.63399352,0.316876174,0.196976868,0.95,0.288077452,0.183464338,0.766372509,0.339082904,0.174149534,0.874136202,0.29454814,0.188794645,0.937214989,0.287393145,0.169157878,0.702154016,0.54490756,0.784409675,2002.6359,1,2002.900836,9337,-1,NA,1
206,1982,0.0013,16.69709623,0.093663153,15.75856899,0.04,0.00151755,0.000130576,5.61e-05,1.352470189,1.967360491,1997.773093,1.954300218,0.289584261,2000.047262,1.543514543,0.217135743,1995.669157,2.021995794,0.152515783,0.618746692,0.317653981,0.633157187,0.032557367,0.47631508,0.224822406,0.377266582,1.725020256,1.540968435,1.161726854,1.139403944,0.431470061,0.397257528,2.941278704,2.88521612,2.745539079,2.442391367,1.333088962,1.067597663,0.75,0.279918212,0.186558989,0.601386949,0.312367086,0.206994478,0.948917139,0.311551032,0.18125673,0.762218576,0.296901855,0.174362167,0.825868314,0.297552958,0.183026321,0.924187524,0.300923099,0.180302156,0.685912406,0.474350543,0.799743896,2002.979385,1,2002.913799,55219,-1,NA,1
207,1982,0.0013,16.00997851,0.087408278,15.99411249,0.046720071,0.001401012,9.13e-05,5.57e-05,1.091434106,1.469656334,1997.401476,1.706388263,0.269453423,1998.35421,1.809703819,0.242920999,1996.245396,2.075141985,0.184445858,0.661012527,0.309365255,0.620447583,0.035142441,0.468870662,0.253514051,0.354632943,1.677594259,1.714139453,1.089266466,1.24541211,0.419567393,0.374399634,3,2.911327102,2.714448557,2.553291807,1.281691502,1.100875465,0.75,0.237670587,0.221039889,0.559233446,0.359234653,0.216416852,0.940180059,0.351060109,0.179133864,0.750185128,0.252452111,0.189713719,0.785969108,0.293866962,0.103219905,0.95,0.31977125,0.160800096,0.72509619,0.391810268,0.734816228,2002.919865,0.998071884,2003.161014,17860,-1,NA,1
208,1982,0.0013,16.6637069,0.071860226,15.85184859,0.045686704,0.001711214,9.13e-05,6.28e-05,1.438608739,2.395388976,1999.470254,2.19210672,0.290184116,1999.488974,1.544652545,0.213797617,1995.814721,1.815362273,0.155212043,0.595402467,0.342209331,0.586969829,0.03773975,0.456535513,0.231282984,0.390368502,1.715779538,1.573541113,1.135353783,1.147496801,0.437012776,0.374456991,2.991145342,2.954860702,2.687071962,2.553121789,1.310302679,1.148293868,0.75,0.306237215,0.209183897,0.638742664,0.312188762,0.184553499,0.95,0.311796379,0.180739736,0.755566145,0.326738555,0.190707811,0.861325832,0.302455694,0.182159057,0.926799617,0.286635957,0.189771448,0.696076038,0.573263437,0.792931979,2002.434267,1,2002.757061,53026,-1,NA,1
209,1982,0.0013,16.95977793,0.085814799,16.06727743,0.07035017,0.001569491,0.00014816,5.95e-05,1.418058677,2.204492201,1997.635772,1.88172116,0.292484705,1999.108521,1.719152367,0.222413958,1996.129263,2.050240764,0.156820348,0.674930565,0.349415163,0.687121272,0.025137258,0.445423559,0.241291486,0.366013652,1.697201859,1.621708974,1.171363387,1.14563671,0.439163188,0.376997925,2.944881055,2.942005488,2.761778436,2.495936001,1.329443343,1.143002094,0.75,0.25326693,0.201481918,0.603287836,0.306706132,0.199729486,0.95,0.304349293,0.191928517,0.762063307,0.290548764,0.160645293,0.838488323,0.281245918,0.164959897,0.909268564,0.288401611,0.166371407,0.714753311,0.527148746,0.864019634,2003.062722,0.975078633,2002.921677,3583,-1,NA,1
210,1982,0.0013,16.44681564,0.071960662,15.84367494,0.044699224,0.001523342,9.13e-05,5.6e-05,1.416240239,2.22843382,1997.301054,2.046376268,0.280833344,1999.99688,1.784189446,0.215075465,1995.433121,1.941721428,0.144246844,0.641776895,0.335904461,0.610567495,0.026740321,0.421539413,0.239781559,0.380684977,1.683571174,1.527776667,1.213606776,1.140084723,0.449920201,0.385263655,2.933633776,2.903522131,2.830348893,2.462339793,1.282581279,1.093984965,0.75,0.272326021,0.200413201,0.63326421,0.308995409,0.202658405,0.932868245,0.303321741,0.198110733,0.788973301,0.289509269,0.184643035,0.83849843,0.323612658,0.163229258,0.914344174,0.306072312,0.195212971,0.703155311,0.544112833,0.88804891,2002.910146,0.996631128,2002.680321,24006,-1,NA,1
211,1982,0.0013,16.50439577,0.068367454,15.90990749,0.04,0.001552714,0.000149415,5.58e-05,1.392929762,2.761170242,2000.565822,2.315691858,0.287337224,1999.539954,1.550826237,0.177412228,1995.976814,1.920718969,0.162625066,0.619328525,0.330287737,0.537528343,0.035571689,0.454936605,0.240429294,0.370425205,1.683241804,1.617388883,1.242016435,1.192003164,0.441780223,0.366705961,2.96106192,3,2.583336139,2.670064467,1.259354442,1.139953942,0.75,0.311076032,0.225790255,0.657096476,0.293937128,0.174630632,0.944108913,0.300848727,0.194751399,0.727179631,0.299985058,0.225938815,0.885149,0.318353553,0.178615545,0.929237182,0.272694752,0.207879414,0.701693459,0.521711026,0.811853854,2001.670009,0.98266765,2002.94974,64147,-1,NA,1
212,1982,0.0013,15.99186424,0.089516651,15.97647397,0.050425165,0.001362586,9.36e-05,5.48e-05,1.186608451,1.555170313,1997.710894,2.051655616,0.274881337,1998.340573,1.720051013,0.21964809,1994.600031,2.157566264,0.192726464,0.715334285,0.311916177,0.611008107,0.039658539,0.469331174,0.267733282,0.357465138,1.751634281,1.695842959,1.102143734,1.220378386,0.401249345,0.383596782,2.994471662,3,2.873404397,2.433138216,1.374319153,1.117637705,0.75,0.231410043,0.215466362,0.574601744,0.355468894,0.21729125,0.940883864,0.350977274,0.181436541,0.755032369,0.250168213,0.192367748,0.790291124,0.309136497,0.10255895,0.944146897,0.313587163,0.156849796,0.726105074,0.443989484,0.688281505,2003.024441,1,2003.722612,41468,-1,NA,1
213,1982,0.0013,16.41579045,0.083964307,15.38822758,0.051177758,0.001433762,0.000178985,5.93e-05,1.274125736,1.985661703,1997.637096,1.929937953,0.283069308,2000.076155,1.748486768,0.223684224,1995.738104,2.152259627,0.186914118,0.724463384,0.346232489,0.658090286,0.014566004,0.493986818,0.244951071,0.381452009,1.677609366,1.603746789,1.166131174,1.145127411,0.422049736,0.393828484,2.962949288,3,2.703937784,2.543535872,1.362163413,1.101165516,0.75,0.274362842,0.209197723,0.580917437,0.314229885,0.206066285,0.95,0.336683343,0.192245155,0.765604346,0.272284723,0.212938278,0.811103078,0.292606121,0.157377781,0.941212572,0.312058953,0.168228088,0.710244966,0.393691024,0.762563252,2003.302843,0.997143543,2002.516053,48313,-1,NA,1
214,1982,0.0013,16.88738313,0.109585608,15.92872485,0.04,0.001535615,9.13e-05,5.94e-05,1.418041914,2.135355916,1997.711418,2.118195455,0.256976291,1999.754261,1.604588777,0.199167386,1995.511928,1.801084067,0.156721147,0.632163012,0.351366837,0.663319301,0.010658137,0.434331549,0.252265347,0.408863236,1.705899633,1.614232821,1.218813725,1.147170458,0.47925765,0.380362868,2.924956259,2.96282532,2.813205088,2.379006502,1.347536239,1.079476187,0.75,0.274032963,0.220230511,0.625007601,0.30814548,0.211078508,0.948439379,0.318438539,0.203463391,0.75919084,0.303084271,0.175178323,0.848209981,0.309870499,0.165215652,0.925131514,0.296539885,0.192453589,0.706854712,0.537239542,0.819883112,2001.954568,0.99056953,2002.114237,12129,-1,NA,1
215,1982,0.0013,16.88316046,0.100999646,15.57983819,0.051846407,0.001389494,9.13e-05,5.6e-05,1.291747301,2.079581996,1997.756692,1.795814953,0.286624764,1999.201966,1.724611756,0.223782111,1995.500479,2.092459866,0.175661907,0.692788847,0.32454021,0.65115424,0.030029684,0.445228805,0.249937878,0.374035322,1.723107317,1.559895504,1.114910311,1.152879225,0.458391789,0.383162905,2.88868118,2.998324929,2.685617248,2.570636695,1.310054729,1.084310753,0.75,0.290539452,0.187588085,0.591903323,0.312651459,0.208150959,0.946327954,0.35318171,0.193264651,0.763909314,0.29468951,0.177294101,0.815905393,0.303015165,0.177032266,0.916930355,0.320375654,0.183119363,0.669776512,0.445264523,0.807489684,2003.352216,0.962063187,2002.294151,22756,-1,NA,1
216,1982,0.0013,16.40422713,0.079106969,15.61880012,0.048391566,0.001354283,9.13e-05,5.48e-05,1.225248029,1.880389307,1997.998004,1.795807657,0.289686772,1998.952103,1.710613523,0.234981871,1995.977248,2.00182769,0.171381351,0.694425106,0.324024276,0.645592411,0.025869231,0.470087845,0.251569628,0.379008243,1.718385955,1.587370119,1.145613686,1.137652665,0.43160559,0.392672019,3,3,2.771985788,2.446918358,1.296144681,1.096799007,0.75,0.260154239,0.192559132,0.59532354,0.299828702,0.197503977,0.93760188,0.347092651,0.181444838,0.772748269,0.284291399,0.190443182,0.826125335,0.325127468,0.156547846,0.925223507,0.308591001,0.175028506,0.702541776,0.411592089,0.789391658,2002.875808,0.933222635,2002.381927,20877,-1,NA,1
217,1982,0.0013,16.69166012,0.091689027,15.93265219,0.058910843,0.00130049,9.13e-05,5.48e-05,1.413861387,1.975875317,1998.210377,1.827368242,0.298711044,1998.984372,1.668836572,0.226083576,1995.477949,2.03181183,0.15189354,0.683689744,0.332753473,0.6318549,0.013910478,0.48032163,0.244654148,0.373120588,1.76736449,1.591112568,1.118066474,1.17686081,0.441558514,0.395217885,2.996417904,2.915643943,2.832757581,2.383138418,1.396512856,1.136557039,0.75,0.316349039,0.19590442,0.606244168,0.281022773,0.190183243,0.942507629,0.317670268,0.20749753,0.774013775,0.302830723,0.172916271,0.821225506,0.276863433,0.150832724,0.936942744,0.329555507,0.178140407,0.69333738,0.465987151,0.842715762,2003.24481,1,2002.112838,33494,-1,NA,1
218,1982,0.0013,16.47557562,0.062703173,15.97706243,0.059733346,0.001639059,0.000147915,7.45e-05,1.278646145,2.616086165,2000.246595,2.160522345,0.291280303,1999.299556,1.432538995,0.19342494,1996.035586,1.775667794,0.162650188,0.596197522,0.3295047,0.532248002,0.037542058,0.419629012,0.223146647,0.392045199,1.624661992,1.613016043,1.200421328,1.110872763,0.432643043,0.386739836,2.954359455,3,2.691932414,2.651244764,1.208640186,1.155174661,0.75,0.298284838,0.189327884,0.634001569,0.295153918,0.182558884,0.938071713,0.308918298,0.200817154,0.761744821,0.303258862,0.211525225,0.867475103,0.31248193,0.181336414,0.942811362,0.258377546,0.205482661,0.6631304,0.483135258,0.79085231,2001.781621,1,2002.969163,5863,-1,NA,1
219,1982,0.0013,15.97829465,0.089490997,15.91558229,0.041979328,0.001269948,0.000181702,6.63e-05,1.150148475,1.436731406,1997.775317,1.915134687,0.274475931,1999.21736,1.77981124,0.223111855,1996.33561,2.040844918,0.194321472,0.657134312,0.316890763,0.638771023,0.041797017,0.509951702,0.269554698,0.344720153,1.770213266,1.617639328,1.108174193,1.216172453,0.424011714,0.387750597,2.983343417,2.961442903,2.726675681,2.479099635,1.342678399,1.095868701,0.75,0.259742857,0.238950112,0.540366022,0.388547915,0.218650009,0.947700787,0.36297573,0.170238601,0.767911665,0.264913831,0.185320656,0.780017065,0.309155998,0.120652481,0.938322064,0.329052915,0.146479131,0.706605286,0.414133257,0.694951963,2002.623441,1,2003.071128,44862,-1,NA,1
220,1982,0.0013,16.86961778,0.075696172,15.92837073,0.052189734,0.001463459,0.000133175,6.05e-05,1.572982772,2.30962694,1998.144734,2.131421444,0.290833698,1998.677801,1.482571908,0.213881313,1995.705734,1.892883408,0.151218741,0.640660436,0.335445249,0.604348101,0.024115834,0.467044157,0.259993028,0.394271402,1.686422582,1.592744584,1.182916279,1.180424335,0.453699504,0.346865799,3,2.918293875,2.786585139,2.605698496,1.257650859,1.10371873,0.75,0.260699285,0.201209183,0.617094591,0.291927783,0.183212677,0.95,0.302791679,0.177439795,0.743743313,0.333457242,0.17352185,0.842027208,0.295458262,0.207144479,0.908359324,0.293357679,0.191321384,0.696357015,0.510248157,0.747775123,2002.879197,1,2002.892697,26122,-1,NA,1
221,1982,0.0013,15.907731,0.079579454,15.90799559,0.04,0.001482483,9.13e-05,5.72e-05,1.103431635,1.710788777,1997.589211,1.920009612,0.269547884,1998.419804,1.724256977,0.231661199,1995.617279,1.940225663,0.19381682,0.692857862,0.314750282,0.65037366,0.026124482,0.447014692,0.259713187,0.353330654,1.715062512,1.67517595,1.135795251,1.227744873,0.389776328,0.405888388,3,2.917827793,2.890786021,2.502224301,1.303392637,1.156355306,0.75,0.236375503,0.221853805,0.589456175,0.378774872,0.214889388,0.95,0.351687719,0.170401917,0.772607319,0.260524584,0.205561615,0.760386493,0.289111892,0.114439767,0.940718159,0.312991657,0.152370458,0.712725501,0.390912454,0.763544181,2002.478008,1,2003.04254,10490,-1,NA,1
222,1982,0.0013,16.45525926,0.082069814,15.98444406,0.056868352,0.001414004,0.000161392,5.48e-05,1.343162435,1.887855815,1997.527779,2.002813729,0.266454383,1997.965148,1.587975567,0.210016,1995.995911,2.070703354,0.19519185,0.687366552,0.314946866,0.607190144,0.016257543,0.495684911,0.252778256,0.366730663,1.746021044,1.5960826,1.142045519,1.183714443,0.428591339,0.380028203,2.988843454,2.956230173,2.550868287,2.506478315,1.313030848,1.085659179,0.75,0.213961805,0.221544126,0.608025707,0.322837534,0.213170417,0.95,0.341728624,0.174665019,0.779101118,0.263847024,0.21213061,0.824142594,0.271293288,0.125692937,0.942899979,0.326798885,0.151419287,0.718381908,0.333187768,0.764952548,2002.87375,1,2003.669649,61919,-1,NA,1
223,1982,0.0013,16.67900556,0.082170598,15.65271436,0.04,0.00170571,0.000156191,6.21e-05,1.572101245,2.311013298,1999.512677,2.345513573,0.29212576,2000.05801,1.605192332,0.217216362,1996.301795,1.673186935,0.157190412,0.582059253,0.340790036,0.586053818,0.04123176,0.444851686,0.223287964,0.411474491,1.699089078,1.559537101,1.116836455,1.125741065,0.422425393,0.377563952,2.98021705,2.971962823,2.685031024,2.525713166,1.303126185,1.156676916,0.75,0.321093016,0.217014016,0.641323126,0.332137626,0.18953645,0.936562186,0.303775351,0.171610857,0.736181962,0.32706274,0.192467789,0.84950082,0.299031134,0.190919466,0.914437804,0.292584972,0.194250024,0.690399347,0.546200592,0.762183476,2002.527996,1,2001.425208,34090,-1,NA,1
224,1982,0.0013,16.51271201,0.094694563,16.05512031,0.04,0.001573894,0.000146996,5.55e-05,1.355664934,2.579414747,2000.097381,2.320385908,0.294938086,1998.909129,1.530292174,0.195590905,1996.022579,1.695065514,0.148854682,0.549038091,0.344623325,0.555163225,0.037360158,0.444763583,0.244731968,0.372561448,1.675401516,1.49923151,1.199257249,1.181394335,0.437932239,0.379386429,3,3,2.511620389,2.62694548,1.287884187,1.136784242,0.75,0.318673445,0.193264165,0.640421201,0.295346049,0.158519001,0.926089746,0.315202989,0.204709482,0.754707976,0.312996849,0.206961923,0.872843162,0.326189309,0.177609757,0.893086526,0.272187415,0.219961229,0.674750679,0.53249458,0.802444695,2001.617991,0.982023139,2003.245486,22283,-1,NA,1
225,1982,0.0013,16.79695863,0.08133783,15.74958074,0.055863065,0.001653482,9.13e-05,6.09e-05,1.313789358,2.380714372,1998.191291,2.143726125,0.27838099,1999.476409,1.565547509,0.195631107,1996.002609,1.665697896,0.147834596,0.639241567,0.325467988,0.621449758,0.023245283,0.425701756,0.248997962,0.360101558,1.700355846,1.519582941,1.121312452,1.084922201,0.447095663,0.381712902,2.93885549,2.796421926,2.744321675,2.571880112,1.314668499,1.168043489,0.75,0.261579483,0.193845791,0.635278548,0.295006379,0.177829769,0.95,0.285545336,0.186174175,0.764205687,0.301653269,0.189668565,0.870111135,0.305793474,0.186449966,0.906852121,0.287658739,0.17923389,0.6991396,0.604911631,0.753193572,2002.919821,0.987470939,2002.63192,8567,-1,NA,1
226,1982,0.0013,16.35633558,0.061916256,15.85613091,0.04,0.001758705,0.000150308,5.48e-05,1.317465514,2.808424369,2000.20839,2.158533542,0.297814081,1999.577247,1.425878659,0.174111274,1995.874222,1.716546682,0.177450558,0.625816875,0.349972452,0.613674424,0.047343995,0.445263711,0.20566716,0.396328129,1.665485783,1.645758319,1.170773642,1.191007467,0.464539259,0.417728198,3,2.915201651,2.577914269,2.643258091,1.245126876,1.191938999,0.75,0.30572022,0.199388809,0.67357585,0.312248239,0.16678361,0.929716951,0.322315558,0.184659667,0.765322412,0.315276668,0.218257096,0.891869266,0.278348869,0.16356258,0.928120781,0.245686659,0.223753258,0.703427548,0.60944182,0.896661731,2001.377381,1,2003.868504,58809,-1,NA,1
227,1982,0.0013,16.07993662,0.082161319,15.81278571,0.042675991,0.001440191,9.13e-05,5.74e-05,1.251255624,1.668076757,1997.502247,1.757405189,0.254218398,1998.759045,1.886203451,0.222457137,1995.916079,2.148466218,0.190992291,0.66789219,0.317588473,0.656107426,0.03662337,0.466514529,0.222930569,0.341708662,1.701286089,1.618722589,1.064246716,1.187589654,0.424439815,0.398060402,2.994722827,2.903310194,2.828675874,2.512271631,1.343645456,1.119009387,0.75,0.23028422,0.218531554,0.585140593,0.346366202,0.223329374,0.943432035,0.340371118,0.172613278,0.762205279,0.278928441,0.226111399,0.792883409,0.299365608,0.118673214,0.913350947,0.315607768,0.152941975,0.733812969,0.448386096,0.763946268,2002.276559,1,2002.977573,32984,-1,NA,1
228,1982,0.0013,16.54008541,0.073344234,15.97865751,0.051612676,0.001723968,9.13e-05,6.43e-05,1.580358528,2.160332976,1998.950126,2.272463858,0.294495433,1998.930232,1.555194238,0.216229412,1995.729073,1.89894051,0.15170859,0.578802949,0.349444542,0.569937596,0.040419997,0.441028884,0.245798024,0.382893284,1.637133938,1.567722113,1.14749483,1.152785505,0.454940361,0.377788817,3,2.917968665,2.710252791,2.596740302,1.327301536,1.112504401,0.75,0.327231329,0.196587139,0.636650363,0.293113359,0.187037782,0.930496933,0.316583256,0.197300259,0.753458457,0.324900519,0.194091498,0.851974299,0.293979175,0.15294719,0.935355549,0.286377666,0.200761473,0.70490938,0.582132223,0.785834445,2002.214526,1,2002.687047,39584,-1,NA,1
